id,iso_639_3,text,topic
582,ceb,"Mang-ibot ang mga buhawi og mga punoan sa kahoy, manggisi og mga tabla sa mga bilding, ug manglabay og mga sakyanan ngadto sa kalangitan. Ang labing pinakakusog nga duha ka porsyentong buhawi nga masinati kay molungtad og labaw sa tulo ka oras.",Science/Earth Science
582,fil,"Ang mga buhawi ay bumubunot ng mga puno sa lupa, tinutuklap ang mga tabla mula sa mga gusali, at ihinahagis ang mga kotse na paitaas sa himpapawid. Ang pinakabayolenteng dalawang porsyento ng mga buhawi ay tumatagal nang mahigit sa tatlong oras.",Science/Earth Science
583,fil,Ang napakalakas na mga bagyong ito ay nagtataglay ng hangin na aabot ng hanggang 480 km/h (133 m/s; 300 mph).,Science/Earth Science
583,ceb,Kining dako kaayo nga mga bagyo adunay hangin nga moabot hangtod sa 480 km/h (133 m/s; 300 mph).,Science/Earth Science
583,ilo,Dagiti nakaam-amak a bagyo ket addaan ti angin nga agingga ti 480 km/h (133 m/s; 300 mph).,Science/Earth Science
584,ilo,Agar-aramid ken agus-usaren dagiti tattao ti lente tapno mapadakkelda dagiti bambanag manipud itt rinibribu a tawen.,Science/Earth Science
584,ceb,Nagabuhat ug nagagamit na ang mga tawo og mga lente alang sa pagpadako sa view sa libo-libo nang mga katuigan.,Science/Earth Science
584,fil,Libo-libong taon nang gumagawa at gumagamit ang mga tao ng mga lenteng pampalaki.,Science/Earth Science
585,fil,"Subali't, ang mga unang tunay na teleskopyo ay ginawa sa Europa sa huling bahagi ng ika-16 na siglo.",Science/Earth Science
585,ceb,"Apan, ang naunang tinuod nga mga teleskopyo kay nahimo sa Europa sa ulahing bahin sa ika-16 nga siglo.",Science/Earth Science
585,ilo,"Nupay kasta, naaramid ti immuna a teleskopio iti Europa idi arinunos ti maika-16 a siglo.",Science/Earth Science
586,ilo,Agusar dagitoy a teleskopio iti kombinasion ti dua a lente tapno maipakita dagiti adayo a bambanag nga agpada a kas as-asideg ken dakdakkel.,Science/Earth Science
586,ceb,Naggamit kini nga mga teleskopyo og kombinasyon sa duha nga lente aron ang mga layo nga butang makita nga parehas mas duol ug mas dako.,Science/Earth Science
586,fil,Ang mga teleskopyong ito ay gumamit ng kombinasyon ng dalawang lente upang ang malalayong bagay ay magmukhang kapwa mas malapit at mas malaki.,Science/Earth Science
587,fil,Ang kasakiman at pagkamakasarili ay palaging mananatili sa atin at likas sa pakikipagtulungan na kapag nakinabang ang karamihan ay laging may mas malaking makukuha sa panandaliang panahon sa pamamagitan ng pagiging makasarili,Science/Peak Oil
587,ceb,Ang kahakog ug pagkadalo ania pirmi kanato ug kinaiya kini sa kooperasyon nga kun kadaghanan makabenepisyo kanunay nga naay mas labi pa na makuha sulod sa mubo nga panahon pinaagi sa kahabog na kalihukan.,Science/Peak Oil
587,ilo,Addanto a kanayon kadatayo ti kinaagum ken kinamanagimbubukod ket isu ti nakairuaman a panagkakadua a no ti ad-adu ket agganab kanayon nga ad-adunto ti magun-od iti apagbiit babaen ti panagbalin a managimbubukod.,Science/Peak Oil
588,ilo,Sapay koma ta mapanunot ti kaaduan a tattao a ti kasayaatan nga aramidenda ket ti sangsangkamaysa a pannakipagtraho iti sabsabali.,Science/Peak Oil
588,ceb,Hinaut nga makaamgo ang kadaghanan sa mga tawo nga ang ilang layog-abot nga pinakamaayong kapilian mao ang pakigtambayayong sa uban.,Science/Peak Oil
588,fil,"Sana, matanto ng karamihan sa mga tao na ang kanilang pinakamagandang opsyon sa katagalan ay ang magtrabaho kasama ang iba.",Science/Peak Oil
589,fil,"Maraming tao ang nangangarap na balang araw, ang mga tao ay maaaring maglakbay sa ibang planeta at galugarin ang ibang mundo, iniisip ng ilang mga tao kung ano ang mayroon doon, ang iba ay naniniwalang ang mga alien o ibang may buhay ay maaaring nasa ibang planeta.",Solar_System/Space_exploration
589,ceb,"Daghang mga tawo ang nagdamgo sa adlaw nga makabiyahe ang mga tawo sa laing bituon ug makausisa sa laing mga kalibutan. Nahibulong ang pipila ka tawo kon unsay naa sa gawas sa kalibutan, ang uban nagatoo nga posibleng adunay nagapuyo nga dili-yutan-on o laing kinabuhi sa ubang planeta.",Solar_System/Space_exploration
589,ilo,"Adu a tattao ti agar-arapaap iti maysa nga aldaw n--a dagiti tattao ket mabalin a mapan iti sabali a bituen ken mangsursor iti nadumaduma a lubong, dadduma a tattao ket agpanpanunot no ania ti adda idiay sumagmamano ti mamati nga adda ti alien wenno sabali a biag iti sabali a planeta.",Solar_System/Space_exploration
590,ilo,"Ngem, no man mapasamak daytoy ket saan nga agbayag. Agiinnadayo dagiti bituen ta trinilion a milia ti distansia ti agkarruba a bituen.",Solar_System/Space_exploration
590,fil,"Ngunit, kung ito man ay mangyayari ay marahil hindi ito mangyayari sa loob ng napakatagal na panahon. Ang mga bituin ay kalat na kalat na mayroong trilyon-trilyong milya sa pagitan ng mga bituing ""magkakapitbahay"".",Solar_System/Space_exploration
590,ceb,"Apan, kon kini mahitabo man gani, posibleng dili kini mahitabo sa dugay nga panahon. Ang mga bituon kay sobraan ka katag nga adugay trilyon ka milya ang gilay-on sa ilang ""mga silingan"".",Solar_System/Space_exploration
591,ceb,"Basin moabot ang adlaw, ang imong mga apo sa sungkod magbarog ibabaw sa usa ka langyaw nga kalibutan ug maghunahuna bahin sa ilang mga karaang kagikan?",Solar_System/Space_exploration
591,fil,"Marahil isang araw, ang iyong mga apo sa tuhod ay makapupunta sa mundo ng mga taga-ibang planeta at mapapaisip tungkol sa kanilang mga sinaunang ninuno?",Solar_System/Space_exploration
591,ilo,"Baka iti masanguanan, dagiti appokoyo iti tumeng ket addadanton iti ngatuen ti lubong dagiti alien nga agsidsiddaaw kadagiti inapoda iti napalabas.",Solar_System/Space_exploration
592,ilo,Dagiti ayup ket buklen ti adu a selula. Manganda ken tunawenda iti unegda. Kaaduan nga ayup ket makagaraw.,Biology/Kingdoms/Animals
592,fil,Binubuo ng maraming selula ang mga hayop. Kumakain sila ng mga bagay at tinutunaw ang mga iyon sa loob. Karamihan sa mga hayop ay nakakagalaw.,Biology/Kingdoms/Animals
592,ceb,Ang mga hayop gilangkuban sa daghang mga selyula. Mukaon sila og makaon ug pahilison kini sa sulod. Makalihok ang kasagaran sa mga hayop.,Biology/Kingdoms/Animals
593,ceb,"Ang mga mananap lamang ang adunay utok (bisan pa dili tanan mga mananap anaa; pananglitan, ang bukya walay utok).",Biology/Kingdoms/Animals
593,fil,"Mga hayop lang ang may utak (bagaman hindi lahat ay nagtataglay nito; ang jellyfish, halimbawa, ay walang utak).",Biology/Kingdoms/Animals
593,ilo,"Dagiti ayup laeng ti adda utekna (nupay saan nga amin nga ayup ketdi; kas pagarigan ti jellyfish, awan utekna).",Biology/Kingdoms/Animals
594,ceb,"Ang mga mananap makita sa tibuok kalibutan. Mokalot sila sa yuta, molangoy sa kadagatan, ug molupad sa panganod.",Biology/Kingdoms/Animals
594,fil,"Nakikita ang mga hayop sa lahat ng dako ng mundo. Naghuhukay sila sa lupa, lumalangoy sa karagatan, at lumilipad sa kalangitan.",Biology/Kingdoms/Animals
594,ilo,"Dagiti ayup ket makita iti entero a daga. Agkalida iti daga, aglangoy iti baybay, ken tumayab iti tangatang.",Biology/Kingdoms/Animals
595,ceb,Ang selula mao ang pinakagamay nga istruktura ug mapulsanon nga yunit sa usa ka buhi nga (mga butang) organismo.,Biology/Cells
595,ilo,Ti maysa a selula ti kababassitan a yunit nga adda istruktura ken usarna iti maysa a sibibiag a (banag) organismo.,Biology/Cells
595,fil,Ang selula ay ang pinakamaliit na yunit ng istraktura at punsyon ng isang nabubuhay na (mga bagay) organismo.,Biology/Cells
596,ilo,Iti selula ket naggapu iti sao Latin a cella a kayatna sawen bassit a kuarto.,Biology/Cells
596,fil,Ang selula ay nanggaling sa salitang Latin na cella na ang ibig sabihin ay maliit na silid.,Biology/Cells
596,ceb,Ang selula gikan sa Latin nga pulong nga cella nga nagpasabot nga gamay nga lawak.,Biology/Cells
597,ilo,"No kitaem dagiti sibibiag a bambanag babaen ti mikroskopio, makitam nga isuda ket naaramid iti babassit a kuadrado ken nagtimbukel.",Biology/Cells
597,fil,"Kung titingnan mo ang mga bagay na may buhay sa isang mikroskopyo, makikita mong sila ay binubuo ng maliliit na parisukat o bilog.",Biology/Cells
597,ceb,"Kon lantawon nimo ang mga buhing butang ilalom sa mikroskopyo, makita nimo nga gilangkoban kini og gagmay nga mga kuwadrado o bola.",Biology/Cells
598,ceb,"Si Robert Hooke, usa ka biologo gikan sa Inglatera, nakakita og gagmay nga mga kwadro sa cork gamit ang mikroskopyo.",Biology/Cells
598,ilo,"Ni Robert Hooke, maysa a biologo a naggapu idiay Inglatera, ket nakakita iti babassit a kuadrado iti cork idi inusarna ti mikroskopiyo.",Biology/Cells
598,fil,"Nakita ni Robert Hooke, isang biologo mula sa Inglatera, ang mga maliliit na parisukat sa tapon gamit ang mikroskopyo.",Biology/Cells
599,fil,Mukha silang mga kuwarto. Siya ang unang taong nakapagmasid sa mga patay na selula,Biology/Cells
599,ceb,Mura kini og mga kwarto tan-awon. Siya ang unang tawong naka-obserbar og patayng mga selula,Biology/Cells
599,ilo,Kakasla siled ti langada. Isuna ti kaunaan a tao a nangpaliiw kadagiti natay a selula.,Biology/Cells
600,fil,Maaaring magpalipat-lipat ng estado ang mga elemento at compound nang hindi nagbabago.,The_Elements/Matter_Is_The_Stuff_Around_You
600,ilo,Dagiti elemento ken compound ket mabalin nga umakar-akar ngem saan nga agbaliw.,The_Elements/Matter_Is_The_Stuff_Around_You
600,ceb,Mahimong mabalhin ang mga elemento ug sangkap gikan sa usa ka estado ngadto sa lain ug dili mausab.,The_Elements/Matter_Is_The_Stuff_Around_You
601,ilo,"Addaan pay laeng dagiti pagpadaan ti nitrogen a kas gas iti likido a nitrogen. Napuspuskol ti kasasaad a likido ngem isu met laeng dagiti molecule,",The_Elements/Matter_Is_The_Stuff_Around_You
601,ceb,Ang nitrogen ingon usa ka gas adunay parehas nga mga kinaiyahan sama sa likidong nitrogen. Ang likido nga estado kay mas dasok apan ang mga molekula parehas gihapon.,The_Elements/Matter_Is_The_Stuff_Around_You
601,fil,Ang nitroheno bilang gas ay mayroon pa ring mga katangiang tulad sa likidong nitroheno. Ang kalagayang likido ay mas siksik nguni't ang mga molekula ay pareho pa rin.,The_Elements/Matter_Is_The_Stuff_Around_You
602,fil,Ang tubig ay isa pang halimbawa. Ang kompuwestong tubig ay binubuo ng dalawang atomo ng hidroheno at isang atomo ng oksiheno.,The_Elements/Matter_Is_The_Stuff_Around_You
602,ceb,Ang tubig usa pang pananglitan. Ang compound nga tubig gihimo sa duha ka atomo sa hydrogen ug usa ka atomo sa oxygen.,The_Elements/Matter_Is_The_Stuff_Around_You
602,ilo,Ti danum ket maysa pagarigan. Ti compound a danum ket addaan iti dua nga atomo iti hidroheno ken maysa nga atomo iti oksiheno.,The_Elements/Matter_Is_The_Stuff_Around_You
603,ilo,"Addaan daytoy iti agpada a molekular nga istruktura no man pay daytoy ket maysa a gas, likido wenno solido.",The_Elements/Matter_Is_The_Stuff_Around_You
603,ceb,"Aduna kini parehas nga istraktura sa molekula bisan pa kon kini gas, likido o solid.",The_Elements/Matter_Is_The_Stuff_Around_You
603,fil,"Mayroon itong magkaparehong molekular na estruktura, kahit ito man ay gas, likido, o matigas na bagay.",The_Elements/Matter_Is_The_Stuff_Around_You
604,ceb,"Bisan kon ang pisikal nga estado niini mahimong magbag-o, magpabiling pareho ang kemikal nga estado niini.",The_Elements/Matter_Is_The_Stuff_Around_You
604,ilo,"No man pay mabalin agbaliw ti langana, ti kemikal nga estadona ketsaan nga agbaliw.",The_Elements/Matter_Is_The_Stuff_Around_You
604,fil,"Bagaman ang pisikal na kalagayan nito ay maaaring magbago, ang kemikal na kalagayan nito ay nananatiling pareho.",The_Elements/Matter_Is_The_Stuff_Around_You
605,ilo,"Daytoy ket maysa nga adda iti palibottayo, ken maapektaranna ti amin nga ar-aramidentayo, ngem narigat a maawatan.",How_Things_Work/Time
605,ceb,"Ang oras kay usa ka butang nga anaa sa atong palibot, ug nakaapekto sa tanan natong ginabuhat, apan lisud kini sabton.",How_Things_Work/Time
605,fil,"Ang panahon ay isang bagay na nakapalibot sa atin, at nakakaimpluwensiya sa lahat ng ating ginagawa, nguni't mahirap intindihin.",How_Things_Work/Time
606,fil,"Ang oras ay pinag-aralan na ng mga iskolar ng relihiyon, pilosopiya, at siyensiya sa loob ng libo-libong taon.",How_Things_Work/Time
606,ceb,"Ang oras kay gitun-an sa mga relihiyoso, pilosopiko, ug mga siyentipiko nga mga eskolar sa libolibo ka tuig.",How_Things_Work/Time
606,ilo,"Ti oras ket ad-adalen dagiti relihioso, pilosopo, ken sientipiko nga iskolar iti rinibu a tawenen.",How_Things_Work/Time
607,ilo,Mapadasantayo ti panawen a kas iti agsasaganad a pasamak iti masanguanan agginga ita ken iti napalabas.,How_Things_Work/Time
607,ceb,Atong nasinati ang oras isip sunod-sunod nga mga panghitabo nga lumalabay gikan sa umaabot ngadto sa karon ug sa kagahapon.,How_Things_Work/Time
607,fil,Ating nararanasan ang panahon bilang isang serye ng mga kaganapang nagdaraan mula sa hinaharap na dadaloy sa kasalukuyan patungo sa nakaraan.,How_Things_Work/Time
608,ceb,Ang oras mao usab kini ang pamaagi aron matandi ang gidugayon (gitas-on) sa mga panghitabo.,How_Things_Work/Time
608,ilo,Ti oras ket no kasano met nga iyasping ti kinabayag (kaatiddog) dagiti mapaspasamak.,How_Things_Work/Time
608,fil,Ang oras rin ay kung paano natin pinaghahambing ang tagal (haba) ng mga kaganapan.,How_Things_Work/Time
609,ilo,Mabalin mo a markaan ti panaglabas ti oras babaen ti panangobserbar kadagiti mauli-ulit a pasamak. Ti siklikal a pasamak ket isu kanayun a maulit-ulit a pasamak.,How_Things_Work/Time
609,ceb,Mahimo nimo sa imong kaugalingon nga markahan ang paglabay sa panahon pinaagi sa pagpaniid sa pagbalikbalik sa balik-balik nga panghitabo. Ang balik-balik nga panghitabo kay regular nga balik-balik mahitabo.,How_Things_Work/Time
609,fil,Maaari mong markahan ang pagdaan ng panahon sa pamamagitan ng pagmamasid sa pag-uulit ng isang paulit-ulit na kaganapan. Ang isang paulit-ulit na kaganapan ay isang bagay na regular na nangyayari nang muli't-muli.,How_Things_Work/Time
610,ilo,Dagiti kompiuter itatta ket maus-usar tapno mangmaniobra kadagiti ladawan ken video.,How_Things_Work/Computer
610,ceb,Ang mga kyomputer karon ginagamit sa pagmaneobra og mga hulagway ug video.,How_Things_Work/Computer
610,fil,Ginagamit ang mga kompyuter ngayon para manipulahin ang mga larawan at bidyo.,How_Things_Work/Computer
611,ilo,"Mabalin a maaramid dagiti sopistikado nga animasion kadagiti kompiuter, ket umad-adun ti pannakausar daytoy a klase ti animasion iti telebision ken pelikula.",How_Things_Work/Computer
611,fil,"Ang makabagong mga animasyon ay maaaring magawa sa mga kompyuter, at ang ganitong klaseng animasyon ay dumadalas na ang paggamit sa telebisyon at mga sine.",How_Things_Work/Computer
611,ceb,"Ang sopistikadong mga animasyon mahimong buhaton sa mga kompyuter, ug kini nga klase sa animasyon nagkadaghan nga gigamit sa telebisyon ug pelikula.",How_Things_Work/Computer
612,ilo,Ti musika ket masansan a mairekrekord babaen kadagiti narikot a kompiuter tapno iproseso ken paglaokenna dagiti uni.,How_Things_Work/Computer
612,fil,Ang musika ay kadalasang inirerekord gamit ang sopistikadong mga kompyuter upang maproseso at mapaghalo ang mga tunog.,How_Things_Work/Computer
612,ceb,Ang musika kanunay nga gitala gamit ang sopistikadong mga kompyuter aron maproseso ug masagol ang mga tunog sa tingub.,How_Things_Work/Computer
613,ceb,"Sa hataas nga panahon sa ikadisinuybe ug ikabaynte nga siglo, gituohan nga ang mga unang lumulupyo sa New Zealand kay ang mga katawhang Maori, nga nanakop og mga dagko nga langgam nga gitawag og mga moa.",New Zealand History/Polynesian Settlement
613,fil,"Sa loob ng mahabang panahon noong ikalabinsiyam at ikadalawampung siglo, pinaniwalaan na ang unang mga nanirahan sa New Zealand ay ang mga taong Maori, na nangaso ng mga higanteng ibon na tinawag na moas.",New Zealand History/Polynesian Settlement
613,ilo,"Iti nabayag a tawen iti maikasangapulo ket siam ken maikaduapulo a siglo, pattien a dagiti immun-una a nagtalinaed idiay New Zealand ket dagiti Maori, a naganup kadagiti higante a billit a maawagan moa.",New Zealand History/Polynesian Settlement
614,fil,"Ang teorya pagkatapos ay binuo ang kaisipan na ang mga tao ng Maori ay nandayuhan galing ng Polynesia sa Napakalaking Pangkat at kinuha ang New Zealand sa Moriori, na nagtayo ng isang agrikultural na pamayanan.",New Zealand History/Polynesian Settlement
614,ilo,"Dayta a teoria ket nangipasdek iti kapanunotan a dagiti tattao iti Maori ket immakarda a naggapu iti Polynesia iti Dakkel a Barko ken innalada iti New Zealand manipud kadagiti Moriori, pannangipasdek iti maysa a kagimongan a mannalon.",New Zealand History/Polynesian Settlement
614,ceb,"Ang teorya unya nag-establisar sa ideya nga ang mga tawo nga Maori milalin gikan sa Polynesia sakay sa usa ka Great Fleet ug gikuha ang New Zealand gikan sa Moriori, ug nagtukod og usa ka agrikultural nga katilingban.",New Zealand History/Polynesian Settlement
615,ceb,"Apan, nagasugyot ang bag-ong ebidensya nga ang Moriori usa ka grupo sa kinadak-ang yuta sa Maori nga milalin gikan sa New Zealand padulong sa mga Chatham Islands, nga nagpalambo sa ilang kaugalingong lahi ug malinawong kultura.",New Zealand History/Polynesian Settlement
